id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow4.59,2281.0,-758926622_0,5.1,0.0,0.0,2475.0,132346057#5_0,344.19,8.31,194.0,1923.34,0.0,0,0.0,34.38,0,tripinfo_flow4.59 emissions_flow4.59,car_fast,1.03,,
flow4.59.1,2284.0,-758926622_0,5.1,0.0,3.0,2479.0,132346057#5_0,344.19,7.47,195.0,1923.34,0.0,0,0.0,33.43,0,tripinfo_flow4.59.1 emissions_flow4.59.1,car_fast,1.02,,
flow4.59.2,2286.0,-758926622_0,5.1,0.0,5.0,2481.0,132346057#5_0,344.19,8.54,195.0,1923.34,0.0,0,0.0,42.2,0,tripinfo_flow4.59.2 emissions_flow4.59.2,car_fast,1.09,,
flow4.59.3,2289.0,-758926622_0,5.1,0.0,8.0,2483.0,132346057#5_0,344.19,8.5,194.0,1923.34,0.0,0,0.0,42.88,0,tripinfo_flow4.59.3 emissions_flow4.59.3,car_fast,1.1,,
flow1.34,1605.0,-355037966#4_0,5.1,0.0,0.0,2486.0,758926622_0,154.47,12.74,881.0,1323.87,759.0,4,0.0,783.22,0,tripinfo_flow1.34 emissions_flow1.34,car,1.1,,
flow4.59.4,2292.0,-758926622_0,5.1,0.0,11.0,2493.0,132346057#5_0,344.19,7.02,201.0,1923.34,0.0,0,0.0,30.29,0,tripinfo_flow4.59.4 emissions_flow4.59.4,car_fast,0.95,,
flow5.66,2474.0,67209282#0_0,5.1,0.0,0.0,2571.0,-67504621_0,163.75,7.86,97.0,732.17,0.0,0,0.0,8.08,0,tripinfo_flow5.66 emissions_flow5.66,car_slow,1.05,,
flow5.66.1,2478.0,67209282#0_0,5.1,0.0,4.0,2576.0,-67504621_0,163.75,8.21,98.0,732.17,0.0,0,0.0,8.23,0,tripinfo_flow5.66.1 emissions_flow5.66.1,car_slow,0.97,,
flow5.66.2,2482.0,67209282#0_0,5.1,0.0,8.0,2580.0,-67504621_0,163.75,7.83,98.0,732.17,0.0,0,0.0,8.51,0,tripinfo_flow5.66.2 emissions_flow5.66.2,car_slow,1.01,,
flow4.54,2383.0,-758926622_0,5.1,0.0,0.0,2595.0,132346057#5_0,344.19,8.28,212.0,1923.34,17.0,1,0.0,49.25,0,tripinfo_flow4.54 emissions_flow4.54,car,1.13,,
flow4.54.1,2386.0,-758926622_0,5.1,0.0,3.0,2598.0,132346057#5_0,344.19,8.84,212.0,1923.34,16.0,1,0.0,47.58,0,tripinfo_flow4.54.1 emissions_flow4.54.1,car,1.11,,
flow5.66.3,2486.0,67209282#0_0,5.1,0.0,12.0,2632.0,-67504621_0,163.75,7.7,146.0,732.17,44.0,1,0.0,57.46,0,tripinfo_flow5.66.3 emissions_flow5.66.3,car_slow,1.01,,
flow5.66.4,2490.0,67209282#0_0,5.1,0.0,16.0,2636.0,-67504621_0,163.75,7.62,146.0,732.17,42.0,1,0.0,56.21,0,tripinfo_flow5.66.4 emissions_flow5.66.4,car_slow,0.88,,
flow4.54.2,2389.0,-758926622_0,5.1,0.0,6.0,2646.0,132346057#5_0,344.19,7.64,257.0,1923.34,40.0,1,0.0,71.92,0,tripinfo_flow4.54.2 emissions_flow4.54.2,car,0.92,,
flow4.54.3,2392.0,-758926622_0,5.1,0.0,9.0,2648.0,132346057#5_0,344.19,8.58,256.0,1923.34,40.0,2,0.0,86.09,0,tripinfo_flow4.54.3 emissions_flow4.54.3,car,1.03,,
flow4.54.4,2395.0,-758926622_0,5.1,0.0,12.0,2653.0,132346057#5_0,344.19,6.65,258.0,1923.34,37.0,1,0.0,77.67,0,tripinfo_flow4.54.4 emissions_flow4.54.4,car,0.94,,
flow4.61,2485.0,-758926622_0,5.1,0.0,0.0,2721.0,132346057#5_0,344.19,8.15,236.0,1923.34,37.0,1,0.0,68.03,0,tripinfo_flow4.61 emissions_flow4.61,car,1.05,,
flow4.61.1,2488.0,-758926622_0,5.1,0.0,3.0,2727.0,132346057#5_0,344.19,7.59,239.0,1923.34,34.0,1,0.0,70.1,0,tripinfo_flow4.61.1 emissions_flow4.61.1,car,1.05,,
flow4.61.2,2491.0,-758926622_0,5.1,0.0,6.0,2738.0,132346057#5_0,344.19,7.23,247.0,1923.34,33.0,1,0.0,69.56,0,tripinfo_flow4.61.2 emissions_flow4.61.2,car,0.97,,
flow4.61.3,2494.0,-758926622_0,5.1,0.0,9.0,2740.0,132346057#5_0,344.19,10.17,246.0,1923.34,32.0,1,0.0,88.1,0,tripinfo_flow4.61.3 emissions_flow4.61.3,car,1.23,,
flow4.61.4,2497.0,-758926622_0,5.1,0.0,12.0,2742.0,132346057#5_0,344.19,10.23,245.0,1923.34,31.0,2,0.0,91.75,0,tripinfo_flow4.61.4 emissions_flow4.61.4,car,1.32,,
flow5.69,2738.0,67209282#0_0,5.1,0.0,0.0,2805.0,-67504621_0,163.75,12.52,67.0,732.17,0.0,0,0.0,9.5,0,tripinfo_flow5.69 emissions_flow5.69,car,0.93,,
flow5.69.1,2741.0,67209282#0_0,5.1,0.0,3.0,2807.0,-67504621_0,163.75,12.87,66.0,732.17,0.0,0,0.0,11.04,0,tripinfo_flow5.69.1 emissions_flow5.69.1,car,1.11,,
flow5.69.2,2744.0,67209282#0_0,5.1,0.0,6.0,2809.0,-67504621_0,163.75,13.69,65.0,732.17,0.0,0,0.0,10.47,0,tripinfo_flow5.69.2 emissions_flow5.69.2,car,1.24,,
flow5.69.3,2747.0,67209282#0_0,5.1,0.0,9.0,2813.0,-67504621_0,163.75,12.18,66.0,732.17,0.0,0,0.0,9.82,0,tripinfo_flow5.69.3 emissions_flow5.69.3,car,0.96,,
flow5.69.4,2750.0,67209282#0_0,5.1,0.0,12.0,2817.0,-67504621_0,163.75,12.59,67.0,732.17,0.0,0,0.0,11.65,0,tripinfo_flow5.69.4 emissions_flow5.69.4,car,0.97,,
flow1.26,1390.0,-355037966#4_0,5.1,0.0,0.0,2909.0,758926622_0,154.47,13.06,1519.0,1332.87,0.0,0,1384.0,20.87,0,tripinfo_flow1.26 emissions_flow1.26,car,0.96,,
flow4.66,2645.0,-758926622_0,5.1,0.0,0.0,2929.0,132346057#5_0,344.19,6.9,284.0,1923.34,45.0,1,0.0,82.43,0,tripinfo_flow4.66 emissions_flow4.66,car,0.83,,
flow4.66.1,2648.0,-758926622_0,5.1,0.0,3.0,2931.0,132346057#5_0,344.19,7.54,283.0,1923.34,44.0,1,0.0,114.39,0,tripinfo_flow4.66.1 emissions_flow4.66.1,car,1.05,,
flow4.66.2,2651.0,-758926622_0,5.1,0.0,6.0,2933.0,132346057#5_0,344.19,8.49,282.0,1923.34,44.0,2,0.0,113.4,0,tripinfo_flow4.66.2 emissions_flow4.66.2,car,1.05,,
flow4.66.3,2654.0,-758926622_0,5.1,0.0,9.0,2954.0,132346057#5_0,344.19,6.18,300.0,1923.34,36.0,1,0.0,82.3,0,tripinfo_flow4.66.3 emissions_flow4.66.3,car,0.76,,
flow4.66.4,2657.0,-758926622_0,5.1,0.0,12.0,2956.0,132346057#5_0,344.19,7.92,299.0,1923.34,35.0,1,0.0,130.48,0,tripinfo_flow4.66.4 emissions_flow4.66.4,car,1.06,,
flow4.69,2786.0,-758926622_0,5.1,0.0,0.0,3014.0,132346057#5_0,344.19,6.97,228.0,1923.34,1.0,1,0.0,37.98,0,tripinfo_flow4.69 emissions_flow4.69,car,0.89,,
flow4.69.1,2789.0,-758926622_0,5.1,0.0,3.0,3016.0,132346057#5_0,344.19,8.02,227.0,1923.34,0.0,0,0.0,50.75,0,tripinfo_flow4.69.1 emissions_flow4.69.1,car,0.98,,
flow4.69.2,2792.0,-758926622_0,5.1,0.0,6.0,3019.0,132346057#5_0,344.19,8.13,227.0,1923.34,0.0,0,0.0,51.8,0,tripinfo_flow4.69.2 emissions_flow4.69.2,car,0.99,,
flow4.69.3,2795.0,-758926622_0,5.1,0.0,9.0,3030.0,132346057#5_0,344.19,7.09,235.0,1923.34,0.0,0,0.0,39.62,0,tripinfo_flow4.69.3 emissions_flow4.69.3,car,0.86,,
flow4.69.4,2798.0,-758926622_0,5.1,0.0,12.0,3032.0,132346057#5_0,344.19,6.11,234.0,1923.34,0.0,0,0.0,42.7,0,tripinfo_flow4.69.4 emissions_flow4.69.4,car,0.89,,
flow4.78,2896.0,-758926622_0,5.1,0.0,0.0,3081.0,132346057#5_0,344.19,7.51,185.0,1923.34,0.0,0,0.0,31.69,0,tripinfo_flow4.78 emissions_flow4.78,car_fast,1.08,,
flow4.78.1,2898.0,-758926622_0,5.1,0.0,2.0,3084.0,132346057#5_0,344.19,7.77,186.0,1923.34,0.0,0,0.0,36.17,0,tripinfo_flow4.78.1 emissions_flow4.78.1,car_fast,1.11,,
flow5.78,2988.0,67209282#0_0,5.1,0.0,0.0,3086.0,-67504621_0,163.75,7.82,98.0,732.17,0.0,0,0.0,8.41,0,tripinfo_flow5.78 emissions_flow5.78,car_slow,0.92,,
flow5.78.1,2992.0,67209282#0_0,5.1,0.0,4.0,3090.0,-67504621_0,163.75,8.0,98.0,732.17,0.0,0,0.0,8.79,0,tripinfo_flow5.78.1 emissions_flow5.78.1,car_slow,1.01,,
flow5.78.2,2996.0,67209282#0_0,5.1,0.0,8.0,3092.0,-67504621_0,163.75,8.22,96.0,732.17,0.0,0,0.0,7.35,0,tripinfo_flow5.78.2 emissions_flow5.78.2,car_slow,1.16,,
flow5.78.3,3000.0,67209282#0_0,5.1,0.0,12.0,3097.0,-67504621_0,163.75,7.82,97.0,732.17,0.0,0,0.0,8.32,0,tripinfo_flow5.78.3 emissions_flow5.78.3,car_slow,1.21,,
flow5.78.4,3004.0,67209282#0_0,5.1,0.0,16.0,3101.0,-67504621_0,163.75,7.73,97.0,732.17,0.0,0,0.0,7.69,0,tripinfo_flow5.78.4 emissions_flow5.78.4,car_slow,1.06,,
flow4.78.2,2901.0,-758926622_0,5.1,0.0,5.0,3141.0,132346057#5_0,344.19,6.47,240.0,1923.34,0.0,0,0.0,36.33,0,tripinfo_flow4.78.2 emissions_flow4.78.2,car_fast,0.8,,
flow4.78.3,2904.0,-758926622_0,5.1,0.0,8.0,3151.0,132346057#5_0,344.19,4.96,247.0,1923.34,0.0,0,0.0,36.1,0,tripinfo_flow4.78.3 emissions_flow4.78.3,car_fast,0.77,,
flow4.78.4,2907.0,-758926622_0,5.1,0.0,11.0,3153.0,132346057#5_0,344.19,8.89,246.0,1923.34,0.0,0,0.0,96.98,0,tripinfo_flow4.78.4 emissions_flow4.78.4,car_fast,1.12,,
flow1.26.1,1393.0,-355037966#4_0,5.1,0.0,3.0,3208.0,758926622_0,154.47,13.56,1815.0,1332.87,300.0,2,1682.0,29.52,0,tripinfo_flow1.26.1 emissions_flow1.26.1,car,1.3,,
flow1.26.2,1395.0,-355037966#4_0,5.1,0.0,5.0,3215.0,758926622_0,154.47,13.29,1820.0,1332.87,300.0,1,1684.0,24.79,0,tripinfo_flow1.26.2 emissions_flow1.26.2,car,1.01,,
flow5.87,3157.0,67209282#0_0,5.1,0.0,0.0,3233.0,-67504621_0,163.75,12.69,76.0,732.17,16.0,1,0.0,28.21,0,tripinfo_flow5.87 emissions_flow5.87,car_fast,0.99,,
flow5.87.1,3160.0,67209282#0_0,5.1,0.0,3.0,3236.0,-67504621_0,163.75,13.03,76.0,732.17,13.0,1,0.0,28.65,0,tripinfo_flow5.87.1 emissions_flow5.87.1,car_fast,1.0,,
flow5.87.2,3162.0,67209282#0_0,5.1,0.0,5.0,3239.0,-67504621_0,163.75,14.3,77.0,732.17,12.0,1,0.0,30.58,0,tripinfo_flow5.87.2 emissions_flow5.87.2,car_fast,1.06,,
flow5.87.3,3165.0,67209282#0_0,5.1,0.0,8.0,3245.0,-67504621_0,163.75,11.96,80.0,732.17,10.0,1,0.0,26.64,0,tripinfo_flow5.87.3 emissions_flow5.87.3,car_fast,0.87,,
flow5.87.4,3168.0,67209282#0_0,5.1,0.0,11.0,3247.0,-67504621_0,163.75,14.08,79.0,732.17,7.0,1,0.0,31.99,0,tripinfo_flow5.87.4 emissions_flow5.87.4,car_fast,1.04,,
flow5.82,3268.0,67209282#0_0,5.1,0.0,0.0,3365.0,-67504621_0,163.75,8.27,97.0,732.17,0.0,0,0.0,7.58,0,tripinfo_flow5.82 emissions_flow5.82,car_slow,1.04,,
flow5.82.1,3271.0,67209282#0_0,5.1,0.0,3.0,3369.0,-67504621_0,163.75,7.84,98.0,732.17,0.0,0,0.0,9.37,0,tripinfo_flow5.82.1 emissions_flow5.82.1,car_slow,1.08,,
flow5.82.2,3276.0,67209282#0_0,5.1,0.0,8.0,3374.0,-67504621_0,163.75,8.09,98.0,732.17,0.0,0,0.0,8.66,0,tripinfo_flow5.82.2 emissions_flow5.82.2,car_slow,0.99,,
flow5.82.3,3280.0,67209282#0_0,5.1,0.0,12.0,3377.0,-67504621_0,163.75,7.88,97.0,732.17,0.0,0,0.0,7.68,0,tripinfo_flow5.82.3 emissions_flow5.82.3,car_slow,0.98,,
flow5.82.4,3283.0,67209282#0_0,5.1,0.0,15.0,3380.0,-67504621_0,163.75,8.11,97.0,732.17,0.0,0,0.0,7.42,0,tripinfo_flow5.82.4 emissions_flow5.82.4,car_slow,1.08,,
flow5.84,3346.0,67209282#0_0,5.1,0.0,0.0,3419.0,-67504621_0,163.75,12.73,73.0,732.17,6.0,1,0.0,18.06,0,tripinfo_flow5.84 emissions_flow5.84,car,1.04,,
flow5.84.1,3349.0,67209282#0_0,5.1,0.0,3.0,3421.0,-67504621_0,163.75,12.88,72.0,732.17,4.0,1,0.0,17.72,0,tripinfo_flow5.84.1 emissions_flow5.84.1,car,1.16,,
flow5.84.2,3352.0,67209282#0_0,5.1,0.0,6.0,3424.0,-67504621_0,163.75,13.39,72.0,732.17,2.0,1,0.0,17.6,0,tripinfo_flow5.84.2 emissions_flow5.84.2,car,1.13,,
flow5.84.3,3355.0,67209282#0_0,5.1,0.0,9.0,3426.0,-67504621_0,163.75,13.71,71.0,732.17,0.0,0,0.0,16.86,0,tripinfo_flow5.84.3 emissions_flow5.84.3,car,1.18,,
flow5.84.4,3358.0,67209282#0_0,5.1,0.0,12.0,3433.0,-67504621_0,163.75,11.0,75.0,732.17,0.0,0,0.0,14.72,0,tripinfo_flow5.84.4 emissions_flow5.84.4,car,0.85,,
flow1.26.3,1398.0,-355037966#4_0,5.1,0.0,8.0,3530.0,758926622_0,154.47,12.63,2132.0,1332.87,597.0,2,1962.0,45.6,0,tripinfo_flow1.26.3 emissions_flow1.26.3,car,0.84,,
flow5.91,3488.0,67209282#0_0,5.1,0.0,0.0,3600.0,-67504621_0,163.75,12.1,112.0,732.17,43.0,1,0.0,54.4,0,tripinfo_flow5.91 emissions_flow5.91,car,0.91,,
flow5.91.1,3491.0,67209282#0_0,5.1,0.0,3.0,3604.0,-67504621_0,163.75,11.96,113.0,732.17,40.0,1,0.0,55.3,0,tripinfo_flow5.91.1 emissions_flow5.91.1,car,0.92,,
flow5.91.2,3494.0,67209282#0_0,5.1,0.0,6.0,3606.0,-67504621_0,163.75,13.28,112.0,732.17,40.0,1,0.0,57.07,0,tripinfo_flow5.91.2 emissions_flow5.91.2,car,1.03,,
flow5.91.3,3497.0,67209282#0_0,5.1,0.0,9.0,3609.0,-67504621_0,163.75,13.5,112.0,732.17,39.0,1,0.0,56.45,0,tripinfo_flow5.91.3 emissions_flow5.91.3,car,1.05,,
flow5.91.4,3500.0,67209282#0_0,5.1,0.0,12.0,3612.0,-67504621_0,163.75,12.76,112.0,732.17,36.0,1,0.0,57.0,0,tripinfo_flow5.91.4 emissions_flow5.91.4,car,1.03,,
flow5.88,3503.0,67209282#0_0,5.1,0.0,12.0,3613.0,-67504621_0,163.75,13.0,110.0,732.17,35.0,1,0.0,55.6,0,tripinfo_flow5.88 emissions_flow5.88,car,1.11,,
flow5.88.1,3506.0,67209282#0_0,5.1,0.0,15.0,3619.0,-67504621_0,163.75,11.93,113.0,732.17,32.0,1,0.0,53.63,0,tripinfo_flow5.88.1 emissions_flow5.88.1,car,0.86,,
flow5.88.2,3509.0,67209282#0_0,5.1,0.0,18.0,3621.0,-67504621_0,163.75,12.43,112.0,732.17,31.0,1,0.0,56.37,0,tripinfo_flow5.88.2 emissions_flow5.88.2,car,0.98,,
flow5.88.3,3512.0,67209282#0_0,5.1,0.0,21.0,3623.0,-67504621_0,163.75,12.28,111.0,732.17,30.0,1,0.0,55.37,0,tripinfo_flow5.88.3 emissions_flow5.88.3,car,0.97,,
flow5.88.4,3515.0,67209282#0_0,5.1,0.0,24.0,3625.0,-67504621_0,163.75,13.24,110.0,732.17,28.0,1,0.0,55.83,0,tripinfo_flow5.88.4 emissions_flow5.88.4,car,1.02,,
flow4.82,3217.0,-758926622_0,5.1,0.0,0.0,3819.0,132346057#5_0,344.19,7.15,602.0,1923.34,339.0,2,0.0,364.89,0,tripinfo_flow4.82 emissions_flow4.82,car_slow,0.94,,
flow1.9,332.0,-355037966#4_0,5.1,0.0,0.0,3885.0,758926622_0,154.47,8.07,3553.0,1332.87,264.0,2,3344.0,46.22,0,tripinfo_flow1.9 emissions_flow1.9,car_slow,0.97,,
flow1.9.1,336.0,-355037966#4_0,5.1,0.0,4.0,3888.0,758926622_0,154.47,8.28,3552.0,1332.87,261.0,3,3338.0,52.29,0,tripinfo_flow1.9.1 emissions_flow1.9.1,car_slow,1.18,,
flow1.9.2,340.0,-355037966#4_0,5.1,0.0,8.0,3891.0,758926622_0,154.47,8.18,3551.0,1332.87,255.0,4,3323.0,66.43,0,tripinfo_flow1.9.2 emissions_flow1.9.2,car_slow,1.1,,
flow1.9.3,344.0,-355037966#4_0,5.1,0.0,12.0,3897.0,758926622_0,154.47,8.17,3553.0,1332.87,245.0,2,3326.0,61.2,0,tripinfo_flow1.9.3 emissions_flow1.9.3,car_slow,0.9,,
flow1.9.4,347.0,-355037966#4_0,5.1,0.0,15.0,3902.0,758926622_0,154.47,7.67,3555.0,1332.87,249.0,3,3330.0,63.45,0,tripinfo_flow1.9.4 emissions_flow1.9.4,car_slow,1.03,,
flow1.25,943.0,-355037966#4_0,5.1,0.0,0.0,3904.0,758926622_0,154.47,11.17,2961.0,1332.87,83.0,2,2785.0,65.03,0,tripinfo_flow1.25 emissions_flow1.25,car,1.03,,
flow1.25.1,946.0,-355037966#4_0,5.1,0.0,3.0,3906.0,758926622_0,154.47,12.6,2960.0,1332.87,85.0,2,2789.0,59.72,0,tripinfo_flow1.25.1 emissions_flow1.25.1,car,1.03,,
flow1.25.2,949.0,-355037966#4_0,5.1,0.0,6.0,3908.0,758926622_0,154.47,13.71,2959.0,1332.87,88.0,1,2793.0,56.42,0,tripinfo_flow1.25.2 emissions_flow1.25.2,car,1.08,,
flow1.25.3,952.0,-355037966#4_0,5.1,0.0,9.0,3910.0,758926622_0,154.47,13.11,2958.0,1332.87,90.0,1,2795.0,46.98,0,tripinfo_flow1.25.3 emissions_flow1.25.3,car,0.94,,
flow1.25.4,955.0,-355037966#4_0,5.1,0.0,12.0,3911.0,758926622_0,154.47,13.34,2956.0,1332.87,90.0,2,2794.0,44.14,0,tripinfo_flow1.25.4 emissions_flow1.25.4,car,0.92,,
flow1.26.4,1401.0,-355037966#4_0,5.1,0.0,11.0,3914.0,758926622_0,154.47,13.41,2513.0,1332.87,967.0,3,2330.0,50.24,0,tripinfo_flow1.26.4 emissions_flow1.26.4,car,0.75,,
flow4.82.1,3221.0,-758926622_0,5.1,0.0,4.0,3934.0,132346057#5_0,344.19,8.33,713.0,1923.34,450.0,4,0.0,479.59,0,tripinfo_flow4.82.1 emissions_flow4.82.1,car_slow,1.04,,
flow4.82.2,3224.0,-758926622_0,5.1,0.0,7.0,3942.0,132346057#5_0,344.19,7.87,718.0,1923.34,443.0,4,0.0,485.28,0,tripinfo_flow4.82.2 emissions_flow4.82.2,car_slow,1.02,,
flow5.97,3901.0,67209282#0_0,5.1,0.0,0.0,3956.0,-67504621_0,163.75,15.5,55.0,732.17,0.0,0,0.0,10.76,0,tripinfo_flow5.97 emissions_flow5.97,car_fast,1.12,,
flow5.97.1,3903.0,67209282#0_0,5.1,0.0,2.0,3962.0,-67504621_0,163.75,13.04,59.0,732.17,0.0,0,0.0,11.86,0,tripinfo_flow5.97.1 emissions_flow5.97.1,car_fast,1.02,,
flow5.97.2,3906.0,67209282#0_0,5.1,0.0,5.0,3969.0,-67504621_0,163.75,12.36,63.0,732.17,0.0,0,0.0,11.62,0,tripinfo_flow5.97.2 emissions_flow5.97.2,car_fast,0.9,,
flow5.97.3,3908.0,67209282#0_0,5.1,0.0,7.0,3971.0,-67504621_0,163.75,13.3,63.0,732.17,0.0,0,0.0,14.88,0,tripinfo_flow5.97.3 emissions_flow5.97.3,car_fast,1.01,,
flow5.97.4,3911.0,67209282#0_0,5.1,0.0,10.0,3973.0,-67504621_0,163.75,13.78,62.0,732.17,0.0,0,0.0,15.29,0,tripinfo_flow5.97.4 emissions_flow5.97.4,car_fast,1.04,,
flow4.82.3,3228.0,-758926622_0,5.1,0.0,11.0,3995.0,132346057#5_0,344.19,7.99,767.0,1923.34,486.0,5,0.0,534.11,0,tripinfo_flow4.82.3 emissions_flow4.82.3,car_slow,1.04,,
flow5.96,3914.0,67209282#0_0,5.1,0.0,9.0,4012.0,-67504621_0,163.75,7.85,98.0,732.17,0.0,0,0.0,8.51,0,tripinfo_flow5.96 emissions_flow5.96,car_slow,0.98,,
flow5.96.1,3917.0,67209282#0_0,5.1,0.0,12.0,4014.0,-67504621_0,163.75,8.03,97.0,732.17,0.0,0,0.0,8.25,0,tripinfo_flow5.96.1 emissions_flow5.96.1,car_slow,1.0,,
flow5.96.2,3921.0,67209282#0_0,5.1,0.0,16.0,4017.0,-67504621_0,163.75,8.3,96.0,732.17,0.0,0,0.0,7.18,0,tripinfo_flow5.96.2 emissions_flow5.96.2,car_slow,1.17,,
flow5.96.3,3925.0,67209282#0_0,5.1,0.0,20.0,4074.0,-67504621_0,163.75,8.25,149.0,732.17,46.0,1,0.0,59.54,0,tripinfo_flow5.96.3 emissions_flow5.96.3,car_slow,0.96,,
flow5.96.4,3929.0,67209282#0_0,5.1,0.0,24.0,4076.0,-67504621_0,163.75,8.09,147.0,732.17,44.0,1,0.0,58.08,0,tripinfo_flow5.96.4 emissions_flow5.96.4,car_slow,0.97,,
flow5.95,3933.0,67209282#0_0,5.1,0.0,22.0,4078.0,-67504621_0,163.75,11.19,145.0,732.17,43.0,1,0.0,92.11,0,tripinfo_flow5.95 emissions_flow5.95,car_fast,0.89,,
flow5.95.1,3936.0,67209282#0_0,5.1,0.0,25.0,4080.0,-67504621_0,163.75,13.67,144.0,732.17,43.0,1,0.0,96.81,0,tripinfo_flow5.95.1 emissions_flow5.95.1,car_fast,1.02,,
flow5.95.2,3938.0,67209282#0_0,5.1,0.0,27.0,4082.0,-67504621_0,163.75,11.11,144.0,732.17,42.0,1,0.0,89.26,0,tripinfo_flow5.95.2 emissions_flow5.95.2,car_fast,0.84,,
flow5.95.3,3941.0,67209282#0_0,5.1,0.0,30.0,4084.0,-67504621_0,163.75,12.26,143.0,732.17,41.0,1,0.0,91.16,0,tripinfo_flow5.95.3 emissions_flow5.95.3,car_fast,0.9,,
flow5.95.4,3943.0,67209282#0_0,5.1,0.0,32.0,4086.0,-67504621_0,163.75,14.83,143.0,732.17,42.0,1,0.0,98.49,0,tripinfo_flow5.95.4 emissions_flow5.95.4,car_fast,1.13,,
flow4.82.4,3232.0,-758926622_0,5.1,0.0,15.0,4105.0,132346057#5_0,344.19,7.28,873.0,1923.34,571.0,7,0.0,636.54,0,tripinfo_flow4.82.4 emissions_flow4.82.4,car_slow,0.96,,
flow4.87,3394.0,-758926622_0,5.1,0.0,0.0,4107.0,132346057#5_0,344.19,7.98,713.0,1923.34,438.0,8,0.0,548.69,0,tripinfo_flow4.87 emissions_flow4.87,car,1.11,,
flow4.87.1,3397.0,-758926622_0,5.1,0.0,3.0,4115.0,132346057#5_0,344.19,6.94,718.0,1923.34,425.0,8,0.0,533.77,0,tripinfo_flow4.87.1 emissions_flow4.87.1,car,0.93,,
flow4.87.2,3400.0,-758926622_0,5.1,0.0,6.0,4117.0,132346057#5_0,344.19,8.63,717.0,1923.34,417.0,8,0.0,556.05,0,tripinfo_flow4.87.2 emissions_flow4.87.2,car,1.17,,
flow4.87.3,3403.0,-758926622_0,5.1,0.0,9.0,4118.0,132346057#5_0,344.19,10.06,715.0,1923.34,411.0,7,0.0,558.92,0,tripinfo_flow4.87.3 emissions_flow4.87.3,car,1.24,,
flow4.87.4,3406.0,-758926622_0,5.1,0.0,12.0,4121.0,132346057#5_0,344.19,7.79,715.0,1923.34,411.0,7,0.0,547.38,0,tripinfo_flow4.87.4 emissions_flow4.87.4,car,1.07,,
flow4.84,3414.0,-758926622_0,5.1,0.0,0.0,4127.0,132346057#5_0,344.19,7.24,713.0,1923.34,396.0,7,0.0,527.58,0,tripinfo_flow4.84 emissions_flow4.84,car,0.92,,
flow4.84.1,3417.0,-758926622_0,5.1,0.0,3.0,4130.0,132346057#5_0,344.19,7.54,713.0,1923.34,397.0,7,0.0,529.14,0,tripinfo_flow4.84.1 emissions_flow4.84.1,car,0.93,,
flow4.84.2,3420.0,-758926622_0,5.1,0.0,6.0,4133.0,132346057#5_0,344.19,7.06,713.0,1923.34,397.0,7,0.0,532.59,0,tripinfo_flow4.84.2 emissions_flow4.84.2,car,0.96,,
