id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow4.84.3,3423.0,-758926622_0,5.1,0.0,9.0,4135.0,132346057#5_0,344.19,9.16,712.0,1923.34,389.0,8,0.0,547.24,0,tripinfo_flow4.84.3 emissions_flow4.84.3,car,1.11,,
flow4.84.4,3426.0,-758926622_0,5.1,0.0,12.0,4137.0,132346057#5_0,344.19,8.26,711.0,1923.34,382.0,8,0.0,538.78,0,tripinfo_flow4.84.4 emissions_flow4.84.4,car,1.02,,
flow4.95,3451.0,-758926622_0,5.1,0.0,0.0,4139.0,132346057#5_0,344.19,8.4,688.0,1923.34,361.0,8,0.0,516.07,0,tripinfo_flow4.95 emissions_flow4.95,car,1.01,,
flow4.95.1,3454.0,-758926622_0,5.1,0.0,3.0,4176.0,132346057#5_0,344.19,5.73,722.0,1923.34,335.0,10,0.0,484.85,0,tripinfo_flow4.95.1 emissions_flow4.95.1,car,0.69,,
flow4.95.2,3457.0,-758926622_0,5.1,0.0,6.0,4178.0,132346057#5_0,344.19,8.06,721.0,1923.34,332.0,9,0.0,551.93,0,tripinfo_flow4.95.2 emissions_flow4.95.2,car,1.05,,
flow4.95.3,3460.0,-758926622_0,5.1,0.0,9.0,4180.0,132346057#5_0,344.19,8.53,720.0,1923.34,326.0,9,0.0,556.24,0,tripinfo_flow4.95.3 emissions_flow4.95.3,car,1.12,,
flow4.95.4,3463.0,-758926622_0,5.1,0.0,12.0,4182.0,132346057#5_0,344.19,8.17,719.0,1923.34,327.0,9,0.0,547.44,0,tripinfo_flow4.95.4 emissions_flow4.95.4,car,1.01,,
flow4.96,3481.0,-758926622_0,5.1,0.0,0.0,4185.0,132346057#5_0,344.19,8.12,704.0,1923.34,305.0,7,0.0,470.32,0,tripinfo_flow4.96 emissions_flow4.96,car_slow,1.01,,
flow4.96.1,3485.0,-758926622_0,5.1,0.0,4.0,4187.0,132346057#5_0,344.19,8.01,702.0,1923.34,341.0,7,0.0,469.04,0,tripinfo_flow4.96.1 emissions_flow4.96.1,car_slow,1.09,,
flow4.96.2,3489.0,-758926622_0,5.1,0.0,8.0,4189.0,132346057#5_0,344.19,7.66,700.0,1923.34,335.0,6,0.0,467.16,0,tripinfo_flow4.96.2 emissions_flow4.96.2,car_slow,1.07,,
flow4.96.3,3493.0,-758926622_0,5.1,0.0,12.0,4191.0,132346057#5_0,344.19,8.14,698.0,1923.34,332.0,6,0.0,465.24,0,tripinfo_flow4.96.3 emissions_flow4.96.3,car_slow,1.08,,
flow4.96.4,3496.0,-758926622_0,5.1,0.0,15.0,4194.0,132346057#5_0,344.19,7.31,698.0,1923.34,328.0,7,0.0,456.88,0,tripinfo_flow4.96.4 emissions_flow4.96.4,car_slow,0.91,,
flow4.91,3721.0,-758926622_0,5.1,0.0,0.0,4196.0,132346057#5_0,344.19,7.16,475.0,1923.34,131.0,5,0.0,301.54,0,tripinfo_flow4.91 emissions_flow4.91,car,0.99,,
flow4.91.1,3724.0,-758926622_0,5.1,0.0,3.0,4198.0,132346057#5_0,344.19,7.62,474.0,1923.34,131.0,6,0.0,301.36,0,tripinfo_flow4.91.1 emissions_flow4.91.1,car,1.01,,
flow4.91.2,3727.0,-758926622_0,5.1,0.0,6.0,4200.0,132346057#5_0,344.19,7.58,473.0,1923.34,131.0,7,0.0,301.26,0,tripinfo_flow4.91.2 emissions_flow4.91.2,car,1.02,,
flow4.91.3,3730.0,-758926622_0,5.1,0.0,9.0,4203.0,132346057#5_0,344.19,7.54,473.0,1923.34,129.0,8,0.0,297.66,0,tripinfo_flow4.91.3 emissions_flow4.91.3,car,0.99,,
flow4.91.4,3733.0,-758926622_0,5.1,0.0,12.0,4204.0,132346057#5_0,344.19,9.89,471.0,1923.34,123.0,9,0.0,313.34,0,tripinfo_flow4.91.4 emissions_flow4.91.4,car,1.21,,
flow4.97,3826.0,-758926622_0,5.1,0.0,0.0,4211.0,132346057#5_0,344.19,8.06,385.0,1923.34,79.0,2,0.0,152.19,0,tripinfo_flow4.97 emissions_flow4.97,car_slow,1.02,,
flow4.97.1,3830.0,-758926622_0,5.1,0.0,4.0,4268.0,132346057#5_0,344.19,7.58,438.0,1923.34,124.0,3,0.0,202.25,0,tripinfo_flow4.97.1 emissions_flow4.97.1,car_slow,0.97,,
flow4.97.2,3834.0,-758926622_0,5.1,0.0,8.0,4270.0,132346057#5_0,344.19,7.93,436.0,1923.34,121.0,3,0.0,202.22,0,tripinfo_flow4.97.2 emissions_flow4.97.2,car_slow,0.99,,
flow4.97.3,3837.0,-758926622_0,5.1,0.0,11.0,4274.0,132346057#5_0,344.19,7.64,437.0,1923.34,120.0,4,0.0,204.57,0,tripinfo_flow4.97.3 emissions_flow4.97.3,car_slow,1.04,,
flow4.97.4,3841.0,-758926622_0,5.1,0.0,15.0,4296.0,132346057#5_0,344.19,6.71,455.0,1923.34,117.0,4,0.0,208.34,0,tripinfo_flow4.97.4 emissions_flow4.97.4,car_slow,0.86,,
flow1.97.3,3978.0,-355037966#4_0,5.1,0.0,9.0,5486.0,758926622_0,154.47,13.45,1508.0,1274.93,1150.0,4,0.0,1176.84,0,tripinfo_flow1.97.3 emissions_flow1.97.3,car,0.93,,
flow1.59.1,2298.0,-355037966#4_0,5.1,0.0,3.0,5791.0,758926622_0,154.47,13.64,3493.0,1300.24,3221.0,18,0.0,3370.86,0,tripinfo_flow1.59.1 emissions_flow1.59.1,car,0.86,,
flow1.59.2,2301.0,-355037966#4_0,5.1,0.0,6.0,6085.0,758926622_0,154.47,13.48,3784.0,1300.24,3511.0,21,0.0,3675.52,0,tripinfo_flow1.59.2 emissions_flow1.59.2,car,1.01,,
flow1.59.3,2304.0,-355037966#4_0,5.1,0.0,9.0,6386.0,758926622_0,154.47,13.19,4082.0,1300.24,3816.0,24,0.0,3974.27,0,tripinfo_flow1.59.3 emissions_flow1.59.3,car,0.99,,
flow1.59.4,2307.0,-355037966#4_0,5.1,0.0,12.0,6685.0,758926622_0,154.47,13.26,4378.0,1300.24,4106.0,24,0.0,4279.52,0,tripinfo_flow1.59.4 emissions_flow1.59.4,car,1.1,,
flow1.53.2,2132.0,-355037966#4_0,5.1,0.0,6.0,6973.0,758926622_0,154.47,19.38,4841.0,1323.87,4617.0,15,0.0,4764.64,0,tripinfo_flow1.53.2 emissions_flow1.53.2,car_fast,0.91,,
flow1.53.3,2134.0,-355037966#4_0,5.1,0.0,8.0,6977.0,758926622_0,154.47,19.11,4843.0,1314.47,4613.0,17,0.0,4764.19,0,tripinfo_flow1.53.3 emissions_flow1.53.3,car_fast,0.93,,
flow1.59,2295.0,-355037966#4_0,5.1,0.0,0.0,6992.0,758926622_0,154.47,13.24,4697.0,1300.24,4455.0,15,0.0,4601.7,0,tripinfo_flow1.59 emissions_flow1.59,car,0.96,,
flow1.66,2714.0,-355037966#4_0,5.1,0.0,0.0,6996.0,758926622_0,154.47,12.89,4282.0,1300.24,4032.0,22,0.0,4179.74,0,tripinfo_flow1.66 emissions_flow1.66,car,0.88,,
flow1.97.2,3975.0,-355037966#4_0,5.1,0.0,6.0,7000.0,758926622_0,154.47,13.82,3025.0,1274.93,2663.0,4,0.0,2695.55,0,tripinfo_flow1.97.2 emissions_flow1.97.2,car,0.99,,
flow1.53.4,2138.0,-355037966#4_0,5.1,0.0,12.0,7002.0,758926622_0,154.47,17.69,4864.0,1299.8,4612.0,17,0.0,4765.26,0,tripinfo_flow1.53.4 emissions_flow1.53.4,car_fast,0.81,,
flow1.95.4,3851.0,-355037966#4_0,5.1,0.0,16.0,7032.0,758926622_0,154.47,7.86,3181.0,1274.93,2788.0,3,0.0,2813.51,0,tripinfo_flow1.95.4 emissions_flow1.95.4,car_slow,1.17,,
flow2.0,47.0,758926614#0_0,5.1,0.0,0.0,7252.0,758926626_0,143.98,8.18,7205.0,880.34,2564.0,1,7084.0,14.78,0,tripinfo_flow2.0 emissions_flow2.0,car_slow,1.06,,
flow2.3,408.0,758926614#0_0,5.1,0.0,0.0,7265.0,758926626_0,143.98,6.93,6857.0,880.34,2036.0,2,6742.0,23.97,0,tripinfo_flow2.3 emissions_flow2.3,car,0.9,,
flow2.3.1,411.0,758926614#0_0,5.1,0.0,3.0,7267.0,758926626_0,143.98,9.49,6856.0,880.34,2038.0,2,6745.0,33.36,0,tripinfo_flow2.3.1 emissions_flow2.3.1,car,1.14,,
flow2.3.2,414.0,758926614#0_0,5.1,0.0,6.0,7276.0,758926626_0,143.98,8.35,6862.0,880.34,2037.0,2,6748.0,31.7,0,tripinfo_flow2.3.2 emissions_flow2.3.2,car,1.02,,
flow1.53.1,2129.0,-355037966#4_0,5.1,0.0,3.0,7282.0,758926622_0,154.47,19.2,5153.0,1323.87,4928.0,16,0.0,5073.56,0,tripinfo_flow1.53.1 emissions_flow1.53.1,car_fast,1.01,,
flow2.3.3,417.0,758926614#0_0,5.1,0.0,9.0,7286.0,758926626_0,143.98,7.52,6869.0,880.34,2041.0,2,6752.0,32.08,0,tripinfo_flow2.3.3 emissions_flow2.3.3,car,0.97,,
flow2.3.4,420.0,758926614#0_0,5.1,0.0,12.0,7290.0,758926626_0,143.98,8.98,6870.0,880.34,2045.0,2,6744.0,46.64,0,tripinfo_flow2.3.4 emissions_flow2.3.4,car,1.08,,
flow1.66.1,2717.0,-355037966#4_0,5.1,0.0,3.0,7295.0,758926622_0,154.47,13.01,4578.0,1300.24,4332.0,26,0.0,4482.79,0,tripinfo_flow1.66.1 emissions_flow1.66.1,car,1.04,,
flow1.0,485.0,-355037966#4_0,5.1,0.0,0.0,7349.0,758926622_0,154.47,18.75,6864.0,1332.87,851.0,1,6748.0,21.55,0,tripinfo_flow1.0 emissions_flow1.0,car_fast,1.03,,
flow1.0.1,487.0,-355037966#4_0,5.1,0.0,2.0,7360.0,758926622_0,154.47,19.34,6873.0,1332.87,855.0,1,6752.0,23.78,0,tripinfo_flow1.0.1 emissions_flow1.0.1,car_fast,0.98,,
flow1.0.2,490.0,-355037966#4_0,5.1,0.0,5.0,7366.0,758926622_0,154.47,19.42,6876.0,1332.87,857.0,1,6754.0,24.84,0,tripinfo_flow1.0.2 emissions_flow1.0.2,car_fast,1.01,,
flow1.0.3,493.0,-355037966#4_0,5.1,0.0,8.0,7371.0,758926622_0,154.47,19.4,6878.0,1332.87,862.0,1,6758.0,28.18,0,tripinfo_flow1.0.3 emissions_flow1.0.3,car_fast,1.09,,
flow1.0.4,496.0,-355037966#4_0,5.1,0.0,11.0,7380.0,758926622_0,154.47,19.43,6884.0,1332.87,863.0,1,6759.0,30.1,0,tripinfo_flow1.0.4 emissions_flow1.0.4,car_fast,1.03,,
flow1.6,529.0,-355037966#4_0,5.1,0.0,0.0,7397.0,758926622_0,154.47,18.6,6868.0,1332.87,1009.0,1,6741.0,22.23,0,tripinfo_flow1.6 emissions_flow1.6,car_fast,0.89,,
flow1.6.1,532.0,-355037966#4_0,5.1,0.0,3.0,7414.0,758926622_0,154.47,17.59,6882.0,1332.87,1010.0,3,6729.0,41.55,0,tripinfo_flow1.6.1 emissions_flow1.6.1,car_fast,0.83,,
flow1.6.2,535.0,-355037966#4_0,5.1,0.0,6.0,7415.0,758926622_0,154.47,19.69,6880.0,1332.87,1010.0,2,6733.0,45.35,0,tripinfo_flow1.6.2 emissions_flow1.6.2,car_fast,0.92,,
flow1.6.3,538.0,-355037966#4_0,5.1,0.0,9.0,7418.0,758926622_0,154.47,19.52,6880.0,1332.87,1014.0,3,6736.0,51.69,0,tripinfo_flow1.6.3 emissions_flow1.6.3,car_fast,1.09,,
flow1.6.4,541.0,-355037966#4_0,5.1,0.0,12.0,7422.0,758926622_0,154.47,18.73,6881.0,1332.87,1018.0,3,6740.0,47.57,0,tripinfo_flow1.6.4 emissions_flow1.6.4,car_fast,1.06,,
flow1.17,905.0,-355037966#4_0,5.1,0.0,0.0,7438.0,758926622_0,154.47,13.37,6533.0,1332.87,3110.0,1,6403.0,20.83,0,tripinfo_flow1.17 emissions_flow1.17,car,1.09,,
flow1.17.1,908.0,-355037966#4_0,5.1,0.0,3.0,7448.0,758926622_0,154.47,12.61,6540.0,1332.87,3113.0,1,6407.0,22.36,0,tripinfo_flow1.17.1 emissions_flow1.17.1,car,1.03,,
flow1.17.2,911.0,-355037966#4_0,5.1,0.0,6.0,7454.0,758926622_0,154.47,13.34,6543.0,1332.87,3117.0,1,6411.0,22.89,0,tripinfo_flow1.17.2 emissions_flow1.17.2,car,1.08,,
flow1.17.3,914.0,-355037966#4_0,5.1,0.0,9.0,7464.0,758926622_0,154.47,12.75,6550.0,1332.87,3120.0,2,6401.0,38.5,0,tripinfo_flow1.17.3 emissions_flow1.17.3,car,1.06,,
flow1.17.4,917.0,-355037966#4_0,5.1,0.0,12.0,7469.0,758926622_0,154.47,13.76,6552.0,1332.87,3121.0,2,6402.0,41.48,0,tripinfo_flow1.17.4 emissions_flow1.17.4,car,1.1,,
flow1.32,1405.0,-355037966#4_0,5.1,0.0,5.0,7482.0,758926622_0,154.47,13.54,6077.0,1332.87,2768.0,2,5915.0,48.62,0,tripinfo_flow1.32 emissions_flow1.32,car,0.98,,
flow1.32.1,1408.0,-355037966#4_0,5.1,0.0,8.0,7494.0,758926622_0,154.47,12.73,6086.0,1332.87,2774.0,3,5919.0,49.58,0,tripinfo_flow1.32.1 emissions_flow1.32.1,car,0.92,,
flow1.32.2,1411.0,-355037966#4_0,5.1,0.0,11.0,7499.0,758926622_0,154.47,13.23,6088.0,1332.87,2773.0,4,5922.0,51.79,0,tripinfo_flow1.32.2 emissions_flow1.32.2,car,0.96,,
flow1.32.3,1414.0,-355037966#4_0,5.1,0.0,14.0,7512.0,758926622_0,154.47,13.48,6098.0,1332.87,2781.0,4,5926.0,67.1,0,tripinfo_flow1.32.3 emissions_flow1.32.3,car,1.26,,
flow1.34.1,1608.0,-355037966#4_0,5.1,0.0,3.0,7515.0,758926622_0,154.47,13.38,5907.0,1332.87,3806.0,4,5018.0,776.72,0,tripinfo_flow1.34.1 emissions_flow1.34.1,car,0.98,,
flow1.34.2,1611.0,-355037966#4_0,5.1,0.0,6.0,7519.0,758926622_0,154.47,13.5,5908.0,1332.87,3798.0,5,5011.0,783.91,0,tripinfo_flow1.34.2 emissions_flow1.34.2,car,0.98,,
flow1.34.3,1614.0,-355037966#4_0,5.1,0.0,9.0,7522.0,758926622_0,154.47,13.53,5908.0,1318.64,3797.0,6,5006.0,795.18,0,tripinfo_flow1.34.3 emissions_flow1.34.3,car,1.16,,
flow1.34.4,1617.0,-355037966#4_0,5.1,0.0,12.0,7527.0,758926622_0,154.47,12.66,5910.0,1332.87,3794.0,7,5001.0,798.85,0,tripinfo_flow1.34.4 emissions_flow1.34.4,car,1.07,,
flow1.47,1807.0,-355037966#4_0,5.1,0.0,0.0,7531.0,758926622_0,154.47,12.69,5724.0,1332.87,3848.0,11,3702.0,1913.01,0,tripinfo_flow1.47 emissions_flow1.47,car,1.09,,
flow1.47.1,1810.0,-355037966#4_0,5.1,0.0,3.0,7535.0,758926622_0,154.47,13.72,5725.0,1332.87,3836.0,11,3695.0,1922.18,0,tripinfo_flow1.47.1 emissions_flow1.47.1,car,1.11,,
flow1.47.2,1813.0,-355037966#4_0,5.1,0.0,6.0,7542.0,758926622_0,154.47,13.71,5729.0,1332.87,3821.0,13,3690.0,1929.14,0,tripinfo_flow1.47.2 emissions_flow1.47.2,car,1.07,,
flow1.47.3,1816.0,-355037966#4_0,5.1,0.0,9.0,7546.0,758926622_0,154.47,13.02,5730.0,1332.87,3816.0,11,3684.0,1939.57,0,tripinfo_flow1.47.3 emissions_flow1.47.3,car,1.21,,
flow1.47.4,1819.0,-355037966#4_0,5.1,0.0,12.0,7550.0,758926622_0,154.47,13.05,5731.0,1332.87,3808.0,13,3678.0,1944.98,0,tripinfo_flow1.47.4 emissions_flow1.47.4,car,1.15,,
flow1.54,1946.0,-355037966#4_0,5.1,0.0,0.0,7580.0,758926622_0,154.47,8.24,5634.0,1332.87,3579.0,16,3673.0,1799.45,0,tripinfo_flow1.54 emissions_flow1.54,car_slow,1.16,,
flow1.54.1,1950.0,-355037966#4_0,5.1,0.0,4.0,7583.0,758926622_0,154.47,8.19,5633.0,1332.87,3571.0,14,3669.0,1801.83,0,tripinfo_flow1.54.1 emissions_flow1.54.1,car_slow,1.02,,
flow1.54.2,1954.0,-355037966#4_0,5.1,0.0,8.0,7585.0,758926622_0,154.47,8.1,5631.0,1332.87,3565.0,16,3665.0,1803.11,0,tripinfo_flow1.54.2 emissions_flow1.54.2,car_slow,0.96,,
flow1.54.3,1957.0,-355037966#4_0,5.1,0.0,11.0,7592.0,758926622_0,154.47,7.69,5635.0,1332.87,3575.0,16,3605.0,1869.01,0,tripinfo_flow1.54.3 emissions_flow1.54.3,car_slow,1.17,,
flow1.54.4,1961.0,-355037966#4_0,5.1,0.0,15.0,7595.0,758926622_0,154.47,8.14,5634.0,1332.87,3575.0,16,3605.0,1867.93,0,tripinfo_flow1.54.4 emissions_flow1.54.4,car_slow,1.11,,
flow1.69,2750.0,-355037966#4_0,5.1,0.0,0.0,7782.0,758926622_0,154.47,18.85,5032.0,1332.87,4283.0,25,451.0,4485.76,0,tripinfo_flow1.69 emissions_flow1.69,car_fast,1.02,,
flow1.69.1,2753.0,-355037966#4_0,5.1,0.0,3.0,7784.0,758926622_0,154.47,19.03,5031.0,1332.87,4278.0,26,451.0,4493.52,0,tripinfo_flow1.69.1 emissions_flow1.69.1,car_fast,1.2,,
flow1.95,3835.0,-355037966#4_0,5.1,0.0,0.0,7841.0,758926622_0,154.47,7.98,4006.0,1332.87,3289.0,33,342.0,3499.95,0,tripinfo_flow1.95 emissions_flow1.95,car_slow,0.95,,
flow1.69.2,2756.0,-355037966#4_0,5.1,0.0,6.0,7843.0,758926622_0,154.47,13.69,5087.0,1332.87,4269.0,27,451.0,4529.14,0,tripinfo_flow1.69.2 emissions_flow1.69.2,car_fast,0.88,,
flow1.95.1,3839.0,-355037966#4_0,5.1,0.0,4.0,7851.0,758926622_0,154.47,7.73,4012.0,1332.87,3297.0,34,342.0,3502.3,0,tripinfo_flow1.95.1 emissions_flow1.95.1,car_slow,0.85,,
flow1.69.3,2759.0,-355037966#4_0,5.1,0.0,9.0,7853.0,758926622_0,154.47,12.82,5094.0,1332.87,4272.0,27,451.0,4553.08,0,tripinfo_flow1.69.3 emissions_flow1.69.3,car_fast,1.12,,
flow1.95.2,3843.0,-355037966#4_0,5.1,0.0,8.0,7860.0,758926622_0,154.47,7.74,4017.0,1332.87,3285.0,35,343.0,3508.98,0,tripinfo_flow1.95.2 emissions_flow1.95.2,car_slow,0.93,,
flow1.69.4,2761.0,-355037966#4_0,5.1,0.0,11.0,7862.0,758926622_0,154.47,12.14,5101.0,1332.87,4283.0,26,451.0,4557.15,0,tripinfo_flow1.69.4 emissions_flow1.69.4,car_fast,1.07,,
flow1.95.3,3847.0,-355037966#4_0,5.1,0.0,12.0,7867.0,758926622_0,154.47,7.74,4020.0,1332.87,3272.0,34,342.0,3516.82,0,tripinfo_flow1.95.3 emissions_flow1.95.3,car_slow,1.1,,
flow1.24,1032.0,-355037966#4_0,5.1,0.0,0.0,7962.0,758926622_0,154.47,13.24,6930.0,1332.87,6.0,2,6786.0,32.42,0,tripinfo_flow1.24 emissions_flow1.24,car,1.03,,
flow1.24.1,1035.0,-355037966#4_0,5.1,0.0,3.0,7974.0,758926622_0,154.47,13.19,6939.0,1332.87,3.0,2,6786.0,31.27,0,tripinfo_flow1.24.1 emissions_flow1.24.1,car,0.87,,
flow1.24.2,1038.0,-355037966#4_0,5.1,0.0,6.0,7976.0,758926622_0,154.47,13.24,6938.0,1332.87,1.0,1,6786.0,41.58,0,tripinfo_flow1.24.2 emissions_flow1.24.2,car,1.06,,
flow1.24.3,1041.0,-355037966#4_0,5.1,0.0,9.0,7985.0,758926622_0,154.47,13.22,6944.0,1332.87,0.0,0,6786.0,33.04,0,tripinfo_flow1.24.3 emissions_flow1.24.3,car,0.83,,
flow1.24.4,1044.0,-355037966#4_0,5.1,0.0,12.0,7988.0,758926622_0,154.47,12.67,6944.0,1332.87,0.0,0,6786.0,41.92,0,tripinfo_flow1.24.4 emissions_flow1.24.4,car,0.95,,
flow1.41,1620.0,-355037966#4_0,5.1,0.0,9.0,8116.0,758926622_0,154.47,8.3,6496.0,1332.87,731.0,6,5550.0,781.59,0,tripinfo_flow1.41 emissions_flow1.41,car_slow,0.94,,
flow1.91,3313.0,-355037966#4_0,5.1,0.0,0.0,8231.0,758926622_0,154.47,13.51,4918.0,1332.87,3783.0,31,816.0,3996.61,0,tripinfo_flow1.91 emissions_flow1.91,car,1.24,,
flow1.91.1,3316.0,-355037966#4_0,5.1,0.0,3.0,8244.0,758926622_0,154.47,12.77,4928.0,1332.87,3782.0,34,816.0,4001.68,0,tripinfo_flow1.91.1 emissions_flow1.91.1,car,1.06,,
flow1.91.2,3319.0,-355037966#4_0,5.1,0.0,6.0,8253.0,758926622_0,154.47,13.89,4934.0,1332.87,3783.0,35,816.0,4008.68,0,tripinfo_flow1.91.2 emissions_flow1.91.2,car,1.09,,
flow1.91.3,3322.0,-355037966#4_0,5.1,0.0,9.0,8265.0,758926622_0,154.47,13.05,4943.0,1332.87,3788.0,36,816.0,4011.15,0,tripinfo_flow1.91.3 emissions_flow1.91.3,car,0.94,,
flow1.91.4,3325.0,-355037966#4_0,5.1,0.0,12.0,8269.0,758926622_0,154.47,12.99,4944.0,1332.87,3796.0,36,816.0,4018.33,0,tripinfo_flow1.91.4 emissions_flow1.91.4,car,1.08,,
flow1.41.1,1624.0,-355037966#4_0,5.1,0.0,13.0,8491.0,758926622_0,154.47,7.76,6867.0,1332.87,1100.0,8,5550.0,1154.79,0,tripinfo_flow1.41.1 emissions_flow1.41.1,car_slow,0.98,,
flow1.41.4,1635.0,-355037966#4_0,5.1,0.0,24.0,8796.0,758926622_0,154.47,8.29,7161.0,1308.8,1373.0,8,5550.0,1446.93,0,tripinfo_flow1.41.4 emissions_flow1.41.4,car_slow,0.96,,
flow1.41.2,1628.0,-355037966#4_0,5.1,0.0,17.0,8799.0,758926622_0,154.47,7.99,7171.0,1332.87,1397.0,11,5550.0,1459.71,0,tripinfo_flow1.41.2 emissions_flow1.41.2,car_slow,1.04,,
flow1.41.3,1632.0,-355037966#4_0,5.1,0.0,21.0,9104.0,758926622_0,154.47,7.59,7472.0,1332.87,1684.0,12,5550.0,1760.17,0,tripinfo_flow1.41.3 emissions_flow1.41.3,car_slow,0.98,,
flow1.97,3969.0,-355037966#4_0,5.1,0.0,0.0,9347.0,758926622_0,154.47,13.35,5378.0,1332.87,3184.0,33,1852.0,3413.79,0,tripinfo_flow1.97 emissions_flow1.97,car,1.0,,
flow1.97.1,3972.0,-355037966#4_0,5.1,0.0,3.0,9357.0,758926622_0,154.47,13.24,5385.0,1332.87,3181.0,30,1852.0,3419.3,0,tripinfo_flow1.97.1 emissions_flow1.97.1,car,0.96,,
flow1.97.4,3981.0,-355037966#4_0,5.1,0.0,12.0,9360.0,758926622_0,154.47,12.91,5379.0,1332.87,3190.0,26,1852.0,3419.44,0,tripinfo_flow1.97.4 emissions_flow1.97.4,car,1.13,,
flow1.53,2126.0,-355037966#4_0,5.1,0.0,0.0,9552.0,758926622_0,154.47,19.56,7426.0,1332.87,1574.0,12,5602.0,1722.73,0,tripinfo_flow1.53 emissions_flow1.53,car_fast,0.94,,
flow1.87,3255.0,-355037966#4_0,5.1,0.0,0.0,11890.0,758926622_0,154.47,18.88,8635.0,1332.87,3827.0,25,4517.0,4020.13,0,tripinfo_flow1.87 emissions_flow1.87,car_fast,0.98,,
flow1.87.1,3258.0,-355037966#4_0,5.1,0.0,3.0,11898.0,758926622_0,154.47,19.04,8640.0,1332.87,3826.0,26,4517.0,4025.87,0,tripinfo_flow1.87.1 emissions_flow1.87.1,car_fast,0.99,,
flow1.87.2,3261.0,-355037966#4_0,5.1,0.0,6.0,11912.0,758926622_0,154.47,18.94,8651.0,1332.87,3819.0,27,4517.0,4028.21,0,tripinfo_flow1.87.2 emissions_flow1.87.2,car_fast,0.88,,
flow1.87.3,3264.0,-355037966#4_0,5.1,0.0,9.0,11916.0,758926622_0,154.47,18.64,8652.0,1332.87,3821.0,28,4517.0,4034.47,0,tripinfo_flow1.87.3 emissions_flow1.87.3,car_fast,0.94,,
flow1.87.4,3267.0,-355037966#4_0,5.1,0.0,12.0,11919.0,758926622_0,154.47,19.86,8652.0,1332.87,3819.0,30,4517.0,4040.51,0,tripinfo_flow1.87.4 emissions_flow1.87.4,car_fast,1.03,,
flow1.66.2,2720.0,-355037966#4_0,5.1,0.0,6.0,13498.0,758926622_0,154.47,13.19,10778.0,1318.64,4318.0,23,6184.0,4489.06,0,tripinfo_flow1.66.2 emissions_flow1.66.2,car,1.17,,
flow1.66.3,2723.0,-355037966#4_0,5.1,0.0,9.0,13516.0,758926622_0,154.47,12.65,10793.0,1318.19,4321.0,26,6184.0,4492.56,0,tripinfo_flow1.66.3 emissions_flow1.66.3,car,0.93,,
flow1.66.4,2726.0,-355037966#4_0,5.1,0.0,12.0,13525.0,758926622_0,154.47,12.84,10799.0,1332.87,4310.0,27,6184.0,4495.91,0,tripinfo_flow1.66.4 emissions_flow1.66.4,car,0.89,,
